NOMBRE_ESCUELA;FK_ID_COMUNA
LICEO DE YUNGAY;ÑUBLE
LICEO CAMPANARIO;ÑUBLE
ESCUELA PANGAL DEL LAJA;ÑUBLE
ESCUELA SAN MIGUEL DE ITATA;ÑUBLE
ESCUELA EL ROBLE;ÑUBLE
ESCUELA SANTA IRMA;ÑUBLE
ESCUELA BASICA RANCHILLOS;ÑUBLE
ESCUELA LOS MAYOS;ÑUBLE
ESCUELA LOS LAURELES;ÑUBLE
ESCUELA PALLAHUALA;ÑUBLE
COLEGIO DIVINA PASTORA;ÑUBLE
LICEO POLIVALENTE TOMÁS ARNALDO HERRERA VEGA;ÑUBLE
ESCUELA BASICA EL CIPRES;ÑUBLE
ESCUELA JOSE FRANCISCO ZAPATA DOMINGUEZ;ÑUBLE
ESCUELA VILLA SAN PEDRO;ÑUBLE
ESCUELA BASICA GENERAL CRUZ;ÑUBLE
ESCUELA BASICA MONTE EL LEON;ÑUBLE
ESCUELA JOSÉ RENÉ SALGADO;ÑUBLE
ESCUELA ARTURO MATTE ALESSANDRI;ÑUBLE
ESCUELA BASICA VALLE HERMOSO;ÑUBLE
ESCUELA BASICA SALTO DE DANICALQUI;ÑUBLE
LICEO MANUEL BULNES;ÑUBLE
LICEO BICENTENARIO SANTA CRUZ DE LARQUI;ÑUBLE
ESCUELA CELIA URRUTIA PRIETO;ÑUBLE
ESCUELA BASICA PUEBLO SECO SANTA CLARA;ÑUBLE
ESCUELA EL PALPAL DE SANTA CLARA;ÑUBLE
ESCUELA BATALLA DEL ROBLE;ÑUBLE
ESCUELA EVARISTA OGALDE ORTEGA;ÑUBLE
ESCUELA CANTA RANA;ÑUBLE
ESCUELA COLTON QUILLAY;ÑUBLE
ESCUELA MILAHUE;ÑUBLE
ESCUELA LOS TILOS JOSÉ ANDRADES VÁSQUEZ;ÑUBLE
ESCUELA EL CARACOL;ÑUBLE
LICEO POLIVALENTE LUIS CRUZ MARTINEZ;ÑUBLE
ESCUELA BASICA HEROES DEL ITATA;ÑUBLE
ESCUELA BÁSICA AMANDA CHÁVEZ NAVARRETE;ÑUBLE
ESCUELA PEDRO ENRIQUE TORRES SABELLE;ÑUBLE
ESCUELA BASICA EL CASINO;ÑUBLE
ESCUELA BASICA HUACAMALA;ÑUBLE
ESCUELA BÁSICA PUERTO LOS FRUTALES DE COYANCO;ÑUBLE
ESCUELA BASICA LIUCURA BAJO;ÑUBLE
ESCUELA BASICA PASO EL ROBLE;ÑUBLE
ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ;ÑUBLE
ESCUELA BÁSICA LAGUNA AVENDAÑO;ÑUBLE
ESCUELA QUINEL;BIOBÍO
LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE VIRGINIO ARIAS;ÑUBLE
ESCUELA BASICA NUEVA ALDEA;ÑUBLE
ESCUELA BASICA VEGAS DE CONCHA;ÑUBLE
ESCUELA BASICA SAN IGNACIO DE PALOMARES;ÑUBLE
ESCUELA BASICA BLANCA ROSA GUZMAN REYES;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA NIBALDO SEPÚLVEDA FERNÁNDEZ;ÑUBLE
ESCUELA LOMAS DE CHUDAL;ÑUBLE
ESCUELA MEMBRILLAR;ÑUBLE
ESCUELA CUCHA URREJOLA;ÑUBLE
COLEGIO NUESTRA SEÑORA DEL CARMEN;ÑUBLE
ESCUELA VILLA JESUS DE COELEMU;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA DOMINGO ORTÍZ DE ROZAS;ÑUBLE
ESCUELA MARIA TERESA MARCHANT CONTRERAS;ÑUBLE
ESCUELA CLEMENTINA MAUREIRA ALMANZA;ÑUBLE
ESCUELA GUARILIHUE ALTO;ÑUBLE
ESCUELA MAGDALENA;ÑUBLE
ESCUELA HUARO;ÑUBLE
ESCUELA FELIPE CUBILLOS SIGAL;ÑUBLE
ESCUELA VEGAS DE ITATA;ÑUBLE
ESCUELA MEIPO;ÑUBLE
ESCUELA BUENA FE DE TUBUL;ÑUBLE
ESCUELA BASICA MAITENCO;ÑUBLE
ESCUELA BÁSICA VALLE LONQUÉN;ÑUBLE
ESCUELA BASICA MONTE OLIMPO;ÑUBLE
ESCUELA BASICA TAUCO;ÑUBLE
ESCUELA BASICA MINAS DE LEUQUE;ÑUBLE
ESCUELA BASICA VILLA DENECAN;ÑUBLE
ESCUELA BASICA MATACO;ÑUBLE
LICEO POLIVALENTE DIEGO MISSENE BURGOS;ÑUBLE
ESCUELA BASICA EL TOLLO;ÑUBLE
ESCUELA BASICA BUCHUPUREO;ÑUBLE
ESCUELA BASICA LA ANTENA;ÑUBLE
ESCUELA BASICA LA ACHIRA;ÑUBLE
ESCUELA BASICA COLMUYAO;ÑUBLE
ESCUELA BASICA EL AVELLANAL;ÑUBLE
ESCUELA BASICA LOS NEDANOS;ÑUBLE
ESCUELA BASICA TAUCU;ÑUBLE
ESCUELA BÁSICA MONTAÑA DE COPIHUES G 54-A;ÑUBLE
ESCUELA BASICA QUILE;ÑUBLE
ESCUELA BASICA LOS CORRALES;ÑUBLE
ESCUELA BASICA MELA;ÑUBLE
ESCUELA BASICA PULLAY;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA CARLOS MONTANE CASTRO;ÑUBLE
ESCUELA GRUMETE CORTES;ÑUBLE
ESCUELA NUEVA AMERICA;ÑUBLE
ESCUELA BASICA HORIZONTE;ÑUBLE
ESCUELA BASICA SANTA CAROLINA;ÑUBLE
ESCUELA BASICA SANTA ELENA;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA ARTURO PRAT CHACON;ÑUBLE
ESCUELA ROSARIO CHACON BARRIOS;ÑUBLE
ESCUELA BASICA DE RELOCA;ÑUBLE
ESCUELA DOCTOR DAVID BENAVENTE SEPÚLVEDA;ÑUBLE
ESCUELA ALIPIA ACEVEDO;ÑUBLE
ESCUELA BASICA TALHUAN;ÑUBLE
ESCUELA PARTICULAR ADVENTISTA QUIRAO;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS;ÑUBLE
LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PUENTE ÑUBLE;ÑUBLE
ESCUELA LA MERCED;ÑUBLE
ESCUELA BASICA LA LOMA;ÑUBLE
ESCUELA BASICA LAJUELAS;ÑUBLE
ESCUELA BASICA DADINCO;ÑUBLE
ESCUELA BASICA MONTELEON;ÑUBLE
LICEO COMERCIAL CAMILO HENRIQUEZ;BIOBÍO
LICEO COMERCIAL DIEGO PORTALES PALAZUELO;BIOBÍO
LICEO BICENTENARIO LOS ÁNGELES;BIOBÍO
LICEO COEDUCACIONAL SANTA MARÍA DE LOS ÁNGELES;BIOBÍO
LICEO INDUSTRIAL SAMUEL VIVANCO PARADA;BIOBÍO
LICEO TECNICO BICENTENARIO JUANITA FERNANDEZ SOLAR;BIOBÍO
ESCUELA GENERAL BERNARDO O HIGGINS;BIOBÍO
ESCUELA COLONIA ARABE;BIOBÍO
ESCUELA GENERAL JOSE DE SAN MARTIN;BIOBÍO
ESCUELA BLANCO ENCALADA;BIOBÍO
ESCUELA HOGAR NIEVES VASQUEZ PALACIOS;BIOBÍO
ESCUELA THOMAS JEFFERSON;BIOBÍO
ESCUELA JOSE MANSO DE VELASCO;BIOBÍO
ESCUELA CLARA REBOLLEDO DE GODOY;BIOBÍO
ESCUELA PEDRO RUIZ ALDEA;BIOBÍO
ESCUELA BASICA REPUBLICA DE ISRAEL;BIOBÍO
ESCUELA ISLA DE LAJA;BIOBÍO
ESCUELA BASICA REPUBLICA DE ALEMANIA;BIOBÍO
ESCUELA BASICA 11 DE SEPTIEMBRE;BIOBÍO
LICEO SANTA FE;BIOBÍO
ESCUELA BASICA SANTA CLARA DE CHACAYAL;BIOBÍO
ESCUELA BASICA LOS MOLINOS;BIOBÍO
LICEO AGROINDUSTRIAL LLANO BLANCO;BIOBÍO
ESCUELA CORONEL GUILLERMO MARIN CARMONA;BIOBÍO
ESCUELA BASICA LA AGUADA DE CUEL;BIOBÍO
ESCUELA BASICA VIRQUENCO;BIOBÍO
ESCUELA BÁSICA HITILHUE;BIOBÍO
ESCUELA BASICA LOS TRONCOS;BIOBÍO
ESCUELA BASICA MILLANTU;BIOBÍO
ESCUELA BÁSICA LA RINCONADA DEL SALTO;BIOBÍO
ESCUELA BASICA COYANCO;BIOBÍO
ESCUELA BASICA LAS QUINTAS;BIOBÍO
ESCUELA BASICA EL CHEQUEN;BIOBÍO
ESCUELA BASICA LA CAPILLA;BIOBÍO
ESCUELA BASICA LA MANCHA;BIOBÍO
ESCUELA BASICA LA LEYENDA;BIOBÍO
ESCUELA BASICA EL AMANECER DE DUQUECO;BIOBÍO
ESCUELA TENIENTE IGNACIO SERRANO;BIOBÍO
ESCUELA PUENTE PERALES;BIOBÍO
ESCUELA BASICA EL NOGAL.;BIOBÍO
ESCUELA SANTA MARÍA DE LOS ÁNGELES;BIOBÍO
COLEGIO SAN NICOLÁS;BIOBÍO
COLEGIO PARTICULAR MARTA BRUNET;BIOBÍO
COLEGIO SAN RAFAEL ARCANGEL;BIOBÍO
COLEGIO LOS ANGELES;BIOBÍO
COLEGIO HISPANOAMERICANO;BIOBÍO
LICEO PARTICULAR CARLOS CONDELL;BIOBÍO
ESCUELA PARTICULAR DIEGO DE ALMAGRO;BIOBÍO
ESCUELA PARTICULAR LA VICTORIA;BIOBÍO
CENTRO EDUCACIÓN ADVENTISTA LOS ÁNGELES;BIOBÍO
ESCUELA PARTICULAR SAN JOSÉ;BIOBÍO
ESCUELA PARTICULAR RURAL LOS COPIHUES;BIOBÍO
LICEO ALEMAN DEL VERBO DIVINO;BIOBÍO
COLEGIO ALEMAN LOS ANGELES;BIOBÍO
LICEO AGRÍCOLA Y FORESTAL EL HUERTÓN;BIOBÍO
LICEO BICENTENARIO POLITÉCNICO MONTE ÁGUILA;BIOBÍO
LICEO MANUEL ARÍSTIDES ZAÑARTU;BIOBÍO
ESCUELA CHARRUA;BIOBÍO
ESCUELA SALTO EL LAJA;BIOBÍO
ESCUELA PILLANCO;BIOBÍO
ESCUELA LAS OBRAS;BIOBÍO
ESCUELA EL PARAISO;BIOBÍO
ESCUELA LOMAS DE ANGOL;BIOBÍO
ESCUELA COLICHEU;BIOBÍO
ESCUELA LOS CAULLES;BIOBÍO
HACIENDA MONTE ÁGUILA;BIOBÍO
COLEGIO ABEL INOSTROZA GUTIERREZ;BIOBÍO
LICEO DE HUEPIL;BIOBÍO
LICEO ANDRÉS ALCÁZAR DE TUCAPEL;BIOBÍO
ESCUELA LOS AVELLANOS;BIOBÍO
ESCUELA ALEJANDRO PEREZ URBANO;BIOBÍO
ESCUELA LAS HIJUELAS;BIOBÍO
ESCUELA LOS AROMOS;BIOBÍO
ESCUELA LOMAS DE TUCAPEL;BIOBÍO
LICEO DOCTOR VÍCTOR RÍOS RUIZ;BIOBÍO
ESCUELA VOLCAN ANTUCO;BIOBÍO
ESCUELA BASICA CERRO PILQUE;BIOBÍO
ESCUELA OLGA RIOS DE PINOCHET;BIOBÍO
LICEO BICENTENARIO FRANCISCO BASCUNAN GUERRERO;BIOBÍO
LICEO ISABEL RIQUELME;BIOBÍO
ESCUELA BASICA VILLA MERCEDES;BIOBÍO
ESCUELA BASICA NUEVO AMANECER;BIOBÍO
ESCUELA BASICA LA HOYADA;BIOBÍO
ESCUELA BASICA CANICURA;BIOBÍO
ESCUELA BASICA CENTINELA;BIOBÍO
ESCUELA PROFESORA ALBERTINA SÁNCHEZ VALENZUELA;BIOBÍO
ESCUELA LAS ARENAS;BIOBÍO
ESCUELA ERMINDA GOMEZ DE POLIC.;BIOBÍO
ESCUELA BASICA RIO PARDO;BIOBÍO
ESCUELA BLANCA ESTRELLA;BIOBÍO
ESCUELA BASICA EL ESFUERZO;BIOBÍO
ESCUELA BÁSICA ENRIQUE BERNSTEIN CARABANTES;BIOBÍO
LICEO CARDENAL ANTONIO SAMORE;BIOBÍO
ESCUELA DE CONCENTRACIÓN FRONTERIZA RALCO ALTO BIOBÍO;BIOBÍO
ESCUELA DE EDUCACIÓN GENERAL BÁSICA EL HUACHI;BIOBÍO
ESCUELA LOS BOLDOS;BIOBÍO
ESCUELA BASICA VILLACURA;BIOBÍO
ESCUELA MARIANO PUGA VEGA;BIOBÍO
ESCUELA BASICA MANIL;BIOBÍO
ESCUELA BASICA CORCOVADO;BIOBÍO
ESCUELA RINCONADA;BIOBÍO
ESCUELA LOS NOTROS;BIOBÍO
ESCUELA QUILLAILEO;BIOBÍO
ESCUELA BASICA PITRIL;BIOBÍO
ESCUELA RALCO LEPOY;BIOBÍO
ESCUELA CALLAQUI;BIOBÍO
COLEGIO SANTA BARBARA;BIOBÍO
ESCUELA PARTICULAR EDGARDO SOLAR ACUÑA;BIOBÍO
ESCUELA LAS PARCELAS;BIOBÍO
ESCUELA PARTICULAR TRAPA TRAPA;BIOBÍO
ESCUELA EL CASTILLO;BIOBÍO
LICEO BICENTENARIO VALLE DEL SOL QUILACO;BIOBÍO
ESCUELA BASICA RUCALHUE;BIOBÍO
ESCUELA BASICA CERRO EL PADRE;BIOBÍO
ESCUELA BASICA CAMPAMENTO;BIOBÍO
ESCUELA BASICA DE BELLAVISTA;BIOBÍO
ESCUELA BASICA LONCOPANGUE;BIOBÍO
ESCUELA DE ADULTOS RIO SUR;BIOBÍO
LICEO MIGUEL ÁNGEL CERDA LEIVA;BIOBÍO
ESCUELA BASICA MULCHEN;BIOBÍO
ESCUELA IGNACIO VERDUGO CAVADA;BIOBÍO
LICEO CRISOL;BIOBÍO
ESCUELA SACERDOTE ALEJANDRO MANERA;BIOBÍO
ESCUELA ARTÍSTICA VILLA LAS PEÑAS;BIOBÍO
ESCUELA ALHUELEMU;BIOBÍO
ESCUELA BASICA MUNILQUE IZAURIETA;BIOBÍO
ESCUELA BASICA SAN LUIS DE MALVEN;BIOBÍO
ESCUELA BASICA BUREO;BIOBÍO
ESCUELA BASICA PILGUEN;BIOBÍO
ESCUELA BASICA EL PARRON;BIOBÍO
ESCUELA BASICA EL EDEN;BIOBÍO
ESCUELA BASICA RAPELCO;BIOBÍO
ESCUELA BASICA LOS HINOJOS;BIOBÍO
ESCUELA BASICA SANTA ADRIANA;BIOBÍO
ESCUELA BASICA AURORA DE ENERO;BIOBÍO
ESCUELA BASICA CASAS DE PILE;BIOBÍO
ESCUELA SAN BERNARDINO DE SENA;BIOBÍO
LICEO POLIVALENTE LA FRONTERA;BIOBÍO
ESCUELA BASICA RIHUE;BIOBÍO
ESCUELA BASICA VILLA COIGUE;BIOBÍO
ESCUELA BASICA VAQUERIA;BIOBÍO
LICEO POLIVALENTE MUNICIPAL DE NACIMIENTO;BIOBÍO
ESCUELA EL SABER;BIOBÍO
ESCUELA OSCAR GUERRERO QUINSAC;BIOBÍO
ESCUELA TOQUI LAUTARO;BIOBÍO
ESCUELA BASICA DOLLINCO;BIOBÍO
ESCUELA BASICA EL PERAL;BIOBÍO
ESCUELA VÍCTOR MANUEL BELTRÁN CARRIMÁN;BIOBÍO
ESCUELA SANTA LUISA;BIOBÍO
ESCUELA PALMILLA;BIOBÍO
ESCUELA SAN FRANCISCO DE MILLAPOA;BIOBÍO
ESCUELA SAN ROQUE;BIOBÍO
ESCUELA MILLAPOA DIUQUIN;BIOBÍO
ESCUELA LOS GUINDOS ALTO;BIOBÍO
ESCUELA CHEQUENAL;BIOBÍO
ESCUELA PARTICULAR EL CARRIZAL;BIOBÍO
ESCUELA NIVEQUETEN;BIOBÍO
LICEO BICENTENARIO POLITECNICO HEROES DE LA CONCEPCIÓN;BIOBÍO
ESCUELA BASICA LA COLONIA;BIOBÍO
ESCUELA FRANCISCO PEDRO ZATTERA GUELFI;BIOBÍO
ESCUELA LAS CIÉNAGAS;BIOBÍO
ESCUELA DIEGO JOSE BENAVENTE BUSTAMANTE;BIOBÍO
COLEGIO PARTICULAR SAN MAURICIO;BIOBÍO
ESCUELA PARTICULAR ALFA Y OMEGA;BIOBÍO
LICEO ISIDORA AGUIRRE TUPPER;BIOBÍO
ESCUELA BASICA TURQUIA;BIOBÍO
ESCUELA BASICA LOS CALLEJONES;BIOBÍO
LICEO PADRE LUIS ALBERTO SALDES IRARRAZABAL;BIOBÍO
ESCUELA HÉROES DE CHILE;BIOBÍO
LICEO TÉCNICO PROFESIONAL GONZALO GUGLIELMI MONTIEL;BIOBÍO
LICEO MUNICIPAL RIO CLARO;BIOBÍO
ESCUELA ENRIQUE PUFFE KIND;BIOBÍO
ESCUELA PADRE PEDRO CAMPOS MENCHACA;BIOBÍO
ESCUELA MUNICIPAL RERE;BIOBÍO
ESCUELA MUNICIPAL CERRO PARRA;BIOBÍO
INSTITUTO SAN SEBASTIÁN BÁSICO.;BIOBÍO
COLEGIO MARINA DE CHILE;CONCEPCIÓN
LICEO TÉCNICO FEMENINO A-29 DE CONCEPCIÓN;CONCEPCIÓN
LICEO BICENTENARIO DE EXCELENCIA COMERCIAL INSUCO;CONCEPCIÓN
LICEO INDUSTRIAL DE CONCEPCION;CONCEPCIÓN
LICEO COMERCIAL FEMENINO DE CONCEPCION;CONCEPCIÓN
ESCUELA NUEVO HORIZONTES;CONCEPCIÓN
COLEGIO BIOBÍO;CONCEPCIÓN
ESCUELA BÁSICA COMÚN HOSPITAL;CONCEPCIÓN
LICEO DE NIÑAS;CONCEPCIÓN
LICEO ENRIQUE MOLINA GARMENDIA;CONCEPCIÓN
LICEO POLIVALENTE EXPERIMENTAL LUCILA GODOY ALCAYAGA;CONCEPCIÓN
LICEO DE ADULTOS JOSÉ MANUEL BALMACEDA FERNÁNDEZ;CONCEPCIÓN
LICEO LORENZO ARENAS OLIVO;CONCEPCIÓN
LICEO CHIGUAYANTE;CONCEPCIÓN
LICEO JUAN MARTINEZ DE ROZAS;CONCEPCIÓN
LICEO SAN PEDRO;CONCEPCIÓN
COLEGIO REPÚBLICA DEL ECUADOR;CONCEPCIÓN
COLEGIO BICENTENARIO REPÚBLICA DEL BRASIL;CONCEPCIÓN
LICEO DOMINGO SANTA MARÍA;CONCEPCIÓN
LICEO JOSE HIPOLITO SALAS Y TORO;CONCEPCIÓN
COLEGIO GRAN BRETAÑA;CONCEPCIÓN
COLEGIO BICENTENARIO ESPAÑA;CONCEPCIÓN
ESCUELA BASICA JOHN F. KENNEDY;CONCEPCIÓN
LICEO REPÚBLICA DE ISRAEL;CONCEPCIÓN
ESCUELA DARIO SALAS MARCHANT;CONCEPCIÓN
ESCUELA BASICA RENE LOUVEL BERT;CONCEPCIÓN
ESCUELA OSCAR CASTRO ZUNIGA;CONCEPCIÓN
ESCUELA ESTHER HUNNEUS DE CLARO;CONCEPCIÓN
LICEO REBECA MATTE BELLO;CONCEPCIÓN
ESCUELA BASICA MANQUIMAVIDA;CONCEPCIÓN
COLEGIO JUAN GREGORIO LAS HERAS;CONCEPCIÓN
LICEO LUCERO GONZALEZ;CONCEPCIÓN
ESCUELA BASICA REPUBLICA DE GRECIA;CONCEPCIÓN
ESCUELA BÁSICA IRENE FREI DE CID;CONCEPCIÓN
BASICA SARGENTO CANDELARIA PEREZ;CONCEPCIÓN
ESCUELA MIGUEL JOSE ZANARTU SANTA MARIA;CONCEPCIÓN
ESCUELA ENRIQUE SORO BARRIGA;CONCEPCIÓN
ESCUELA BASICA LAGOS DE CHILE;CONCEPCIÓN
ESCUELA PALESTINA DE PALOMARES;CONCEPCIÓN
ESCUELA BASICA LUIS ALBERTO ACEVEDO;CONCEPCIÓN
ESCUELA LUIS ALFREDO MUÑOZ BURBOA;CONCEPCIÓN
ESCUELA BASICA LAUTARO;CONCEPCIÓN
ESCUELA BASICA AGUA DE LA GLORIA;CONCEPCIÓN
ESCUELA BASICA BOCA DEL BIO BIO SUR;CONCEPCIÓN
ESCUELA BASICA MICHAIHUE;CONCEPCIÓN
COLEGIO GALVARINO DE LOMAS COLORADAS;CONCEPCIÓN
ESCUELA BASICA FUNDO CHANCO;CONCEPCIÓN
COLEGIO PARTICULAR AURORA DE CHILE;CONCEPCIÓN
ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÁLEZ VIDELA;CONCEPCIÓN
ESCUELA PARTICULAR PEDRO DE ONA;CONCEPCIÓN
COLEGIO DEL SAGRADO CORAZON;CONCEPCIÓN
COLEGIO PARTICULAR ANDRÉS BELLO;CONCEPCIÓN
COLEGIO PARTICULAR SANTA INES;CONCEPCIÓN
COLEGIO LAGUNA REDONDA;CONCEPCIÓN
COLEGIO MARCELA PAZ;CONCEPCIÓN
ESCUELA PARTICULAR SANTA EMILIA;CONCEPCIÓN
COLEGIO PARTICULAR ALBORADA;CONCEPCIÓN
COLEGIO PARTICULAR JUAN BOSCO;CONCEPCIÓN
COLEGIO PARTICULAR EL LIBERTADOR;CONCEPCIÓN
COLEGIO SANTA SABINA;CONCEPCIÓN
COLEGIO PARTICULAR ALONSO DE ERCILLA;CONCEPCIÓN
ESCUELA BASICA MALVINA ROMERO VIDAL;CONCEPCIÓN
COLEGIO COLEGIO MARTÍN LUTHER;CONCEPCIÓN
COLEGIO ADVENTISTA DE CONCEPCION;CONCEPCIÓN
ESCUELA PARTICULAR INSTITUTO SAN PEDRO;CONCEPCIÓN
ESCUELA PARTICULAR MANQUIMAVIDA;CONCEPCIÓN
ESCUELA PARTTICULAR SANTA CATALINA DE SIENA;CONCEPCIÓN
COLEGIO MARIA INMACULADA;CONCEPCIÓN
COLEGIO SANTA EUFRASIA;CONCEPCIÓN
COLEGIO EDWARD;CONCEPCIÓN
COLEGIO SANTA LUISA DE CONCEPCION;CONCEPCIÓN
COLEGIO SAN PATRICIO;CONCEPCIÓN
LICEO SAN AGUSTIN DE CONCEPCION;CONCEPCIÓN
ESCUELA PARTICULAR EL NAZARENO;CONCEPCIÓN
LICEO TÉCNICO PROFESIONAL BICENTENARIO JORGE SÁNCHEZ UGARTE;CONCEPCIÓN
ESCUELA PARTICULAR ANDRES BELLO;CONCEPCIÓN
KINGSTON COLLEGE;CONCEPCIÓN
COLEGIO BAUTISTA DE CONCEPCION;CONCEPCIÓN
INSTITUTO DE HUMANIDADES ALFREDO SILVA S;CONCEPCIÓN
COLEGIO ALEMAN DE CONCEPCIÓN;CONCEPCIÓN
CHARLES DE GAULLE;CONCEPCIÓN
COLEGIO CONCEPCION;CONCEPCIÓN
COLEGIO CHILENO ARABE;CONCEPCIÓN
SAINT JOHN´S SCHOOL;CONCEPCIÓN
SAN PEDRO NOLASCO;CONCEPCIÓN
LICEO BICENTENARIO INDUSTRIAL DE LA CONSTRUCCIÓN HERNÁN VALENZUELA LEYTON;CONCEPCIÓN
LICEO BICENTENARIO ALMIRANTE PEDRO ESPINA RITCHIE;CONCEPCIÓN
LICEO INDUSTRIAL JUAN ANTONIO RIOS;CONCEPCIÓN
LICEO TÉCNICO PROFESIONAL PEDRO DEL RÍO ZAÑARTU;CONCEPCIÓN
LICEO COMERCIAL PROFESOR SERGIO MORAGA ARCIL;CONCEPCIÓN
LICEO POLIVALENTE LAS SALINAS;CONCEPCIÓN
LICEO TECNICO DE TALCAHUANO;CONCEPCIÓN
ARTURO PRAT CHACON;CONCEPCIÓN
LICEO SANTA LEONOR;CONCEPCIÓN
ESCUELA THOMAS JEFFERSON D 465;CONCEPCIÓN
ESCUELA HELEN KELLER ADAMS;CONCEPCIÓN
LICEO SIMÓN BOLÍVAR;CONCEPCIÓN
LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA;CONCEPCIÓN
ESCUELA REPUBLICA DEL PERU;CONCEPCIÓN
ESCUELA D N° 475;CONCEPCIÓN
ESCUELA BLANCA ESTELA PRAT CARVAJAL;CONCEPCIÓN
ESCUELA MEXICO ESTADO DE GUERRERO;CONCEPCIÓN
ESCUELA BASICA LA DAMA BLANCA;CONCEPCIÓN
ESCUELA BASICA LAS HIGUERAS;CONCEPCIÓN
COLEGIO HUACHIPATO;CONCEPCIÓN
COLEGIO LOS CONDORES;CONCEPCIÓN
ESCUELA ALONKURA;CONCEPCIÓN
ESCUELA BÁSICA CRISTÓBAL COLÓN;CONCEPCIÓN
ESCUELA BASICA CRUZ DEL SUR;CONCEPCIÓN
LICEO BICENTENARIO ANITA SERRANO SEPULVEDA;CONCEPCIÓN
ESCUELA BASICA LIBERTAD;CONCEPCIÓN
ESCUELA CORNETA CABRALES;CONCEPCIÓN
COLEGIO BASICO VILLA ACERO;CONCEPCIÓN
C.E.I.A. HUALPENCILLO;CONCEPCIÓN
COLEGIO REMODELACION SIMONS;CONCEPCIÓN
ESCUELA BASICA CERRO CORNOU;CONCEPCIÓN
ESCUELA BUENA VISTA ZAROR;CONCEPCIÓN
ESCUELA F 500 HUERTOS FAMILIARES;CONCEPCIÓN
ESCUELA SANTA CLARA;CONCEPCIÓN
ESCUELA BASICA PENINSULA DE TUMBES;CONCEPCIÓN
ESCUELA BASICA CERRO SAN FRANCISCO;CONCEPCIÓN
COLEGIO CARMELA CARVAJAL DE PRAT;CONCEPCIÓN
LICEO LA ASUNCION;CONCEPCIÓN
ESCUELA PARTICULAR MANUEL RODRIGUEZ;CONCEPCIÓN
ESCUELA ADVENTISTA DE HUALPEN;CONCEPCIÓN
ESCUELA PARTICULAR ENRIQUE MOLINA GARMENDIA;CONCEPCIÓN
ESCUELA PARTICULAR ESMERALDA;CONCEPCIÓN
COLEGIO PARTICULAR TALCAHUANO;CONCEPCIÓN
COLEGIO ADVENTISTA DE TALCAHUANO CENTRO;CONCEPCIÓN
ESCUELA BASICA ELIEZER;CONCEPCIÓN
CENTRO EDUCACIÓN EVANGÉLICO DE HUALPÉN;CONCEPCIÓN
COLEGIO SANTA BERNARDITA;CONCEPCIÓN
ESCUELA SANTA TERESITA;CONCEPCIÓN
COLEGIO MONTANER DE HUALPEN;CONCEPCIÓN
ESCUELA PARTICULAR DIEGO PORTALES;CONCEPCIÓN
SAGRADOS CORAZONES;CONCEPCIÓN
LICEO PENCOPOLITANO;CONCEPCIÓN
ESCUELA ISLA DE PASCUA;CONCEPCIÓN
ESCUELA PENCO;CONCEPCIÓN
ESCUELA EDUARDO CAMBELL SAAVEDRA;CONCEPCIÓN
ESCUELA ALMIRANTE JORGE MONTT ÁLVAREZ;CONCEPCIÓN
ESCUELA VIPLA;CONCEPCIÓN
ESCUELA ETHEL HENCK DE GRANT;CONCEPCIÓN
ESCUELA BASICA PRIMER AGUA ABAJO;CONCEPCIÓN
COLEGIO PARTICULAR FUNNY SCHOOL;CONCEPCIÓN
ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;CONCEPCIÓN
COLEGIO EL REFUGIO;CONCEPCIÓN
LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL DE TOME;CONCEPCIÓN
LICEO COMERCIAL DE TOME;CONCEPCIÓN
LICEO VICENTE ALBERTO PALACIOS VALDES;CONCEPCIÓN
LICEO REPÚBLICA DEL ECUADOR;CONCEPCIÓN
ESCUELA BASICA BELLAVISTA;CONCEPCIÓN
ESCUELA BASICA IGNACIO SERRANO MONTANER;CONCEPCIÓN
ESCUELA BASICA DICHATO;CONCEPCIÓN
ESCUELA BASICA ARTURO PRAT;CONCEPCIÓN
ESCUELA BASICA REPUBLICA DE PANAMA;CONCEPCIÓN
ESCUELA BASICA RAFAEL;CONCEPCIÓN
ESCUELA BASICA CARLOS MAHNS CHOUPAY;CONCEPCIÓN
ESCUELA BASICA COCHOLGUE;CONCEPCIÓN
ESCUELA BASICA Y ADULTOS CALIFORNIA;CONCEPCIÓN
ESCUELA BASICA CERRO ESTANQUE;CONCEPCIÓN
ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER;CONCEPCIÓN
ESCUELA BASICA MENQUE;CONCEPCIÓN
ESCUELA BASICA PUNTA DE PARRA;CONCEPCIÓN
